Table for profit centre derivation rules


MANDT	 VTWEG	 PGC	 CLASS	 REP_PGC	 REP_GAC	 PRCTR
X	 X	 X	 X	 	 	
Client	 Distribution Channel	 Product Group Code	 Not More Closely Defined Area, Possibly Used for Patchlevels	 Reporting PGC	 Reporting GAC	 Profit Center
MANDT-CLNT(3)	 VTWEG-CHAR(2)	 RKEG_WW007-CHAR(4)	 CHAR4-CHAR(4)	 RKEG_WW007-CHAR(4)	 RKEG_WW006-CHAR(4)	 PRCTR-CHAR(10)
100	 01	 110	 	 110	 11	 0000000011
100	 01	 1101	 	 1101	 88AA	 88AA
100	 01	 1102	 	 1102	 88AA	 88AA
100	 01	 1103	 	 1103	 88AA	 88AA
100	 01	 1104	 	 1104	 88AA	 88AA
100	 01	 110S	 	 110S	 110	 0000000110
100	 01	 111	 	 111	 11	 0000000011
100	 01	 1111	 	 1111	 88AA	 88AA
100	 01	 1112	 	 1112	 88AA	 88AA
100	 01	 111R	 	 111R	 10BR	 10BR
100	 01	 111S	 	 111S	 111S	 111S
100	 01	 112	 	 112	 11	 0000000011
100	 01	 1121	 	 1121	 88AA	 88AA
100	 01	 1122	 	 1122	 88AA	 88AA
100	 01	 1123	 	 1123	 88AA	 88AA
100	 01	 112S	 	 112S	 112S	 112S
100	 01	 113	 	 113	 11	 0000000011
100	 01	 1130	 	 1130	 88AA	 88AA
100	 01	 1131	 	 1131	 88AA	 88AA
100	 01	 113S	 	 113S	 113	 0000000113
100	 01	 114S	 	 114S	 114S	 114S
100	 01	 115	 	 115	 11	 0000000011
100	 01	 1150	 	 1150	 88AA	 88AA
100	 01	 1151	 	 1151	 88AA	 88AA
100	 01	 1155	 	 1155	 88AA	 88AA
100	 01	 115S	 	 115S	 115S	 115S
100	 01	 116S	 	 116S	 116S	 116S
100	 01	 117	 	 117	 11	 0000000011
100	 01	 117S	 	 117S	 117S	 117S
100	 01	 118S	 	 118S	 118S	 118S
100	 01	 119S	 	 119S	 119S	 119S
100	 01	 11L	 	 11L	 10HF	 10HF
100	 01	 1202	 	 1202	 88AB	 88AB
100	 01	 1203	 	 1203	 88AB	 88AB
100	 01	 1204	 	 1204	 88AB	 88AB
100	 01	 1206	 	 1206	 88AB	 88AB
100	 01	 1207	 	 1207	 88AB	 88AB
100	 01	 1208	 	 1208	 88AB	 88AB
100	 01	 1209	 	 1209	 88AB	 88AB
100	 01	 120S	 	 120S	 120S	 120S
100	 01	 1210	 	 1210	 88AB	 88AB
100	 01	 1211	 	 1211	 88AB	 88AB
100	 01	 1212	 	 1212	 88AB	 88AB
100	 01	 1217	 	 1217	 88AB	 88AB
100	 01	 121S	 	 121S	 121S	 121S
100	 01	 1225	 	 1225	 88AB	 88AB
100	 01	 1226	 	 1226	 88AB	 88AB
100	 01	 122S	 	 122S	 122S	 122S
100	 01	 123	 	 123	 12C	 12C
100	 01	 1232	 	 1232	 88AB	 88AB
100	 01	 1233	 	 1233	 88AB	 88AB
100	 01	 123S	 	 123S	 123S	 123S
100	 01	 124	 	 124	 12C	 12C
100	 01	 1241	 	 1241	 88AB	 88AB
100	 01	 1242	 	 1242	 88AB	 88AB
100	 01	 1243	 	 1243	 88AB	 88AB
100	 01	 1244	 	 1244	 88AB	 88AB
100	 01	 124S	 	 124S	 124S	 124S
100	 01	 125	 	 125	 12C	 12C
100	 01	 125S	 	 125S	 125S	 125S
100	 01	 126	 	 126	 12C	 12C
100	 01	 1260	 	 1260	 88AB	 88AB
100	 01	 126S	 	 126S	 126S	 126S
100	 01	 127S	 	 127S	 127S	 127S
100	 01	 1281	 	 1281	 88AB	 88AB
100	 01	 1282	 	 1282	 88AB	 88AB
100	 01	 1283	 	 1283	 88AB	 88AB
100	 01	 1285	 	 1285	 88AB	 88AB
100	 01	 1286	 	 1286	 88AB	 88AB
100	 01	 128S	 	 128S	 128S	 128S
100	 01	 129S	 	 129S	 129S	 129S
100	 01	 12L	 	 12L	 10HF	 10HF
100	 01	 13	 	 13	 13	 0000000013
100	 01	 130	 	 130	 13	 0000000013
100	 01	 1302	 	 1302	 88AB	 88AB
100	 01	 130S	 	 130S	 130S	 130S
100	 01	 131	 	 131	 13	 0000000013
100	 01	 1310	 	 1310	 88AB	 88AB
100	 01	 1311	 	 1311	 88AB	 88AB
100	 01	 1315	 	 1315	 88AB	 88AB
100	 01	 1316	 	 1316	 88AB	 88AB
100	 01	 1317	 	 1317	 88AB	 88AB
100	 01	 131S	 	 131S	 131S	 131S
100	 01	 132S	 	 132S	 132S	 132S
100	 01	 133	 	 133	 13	 0000000013
100	 01	 133S	 	 133S	 133S	 133S
100	 01	 134	 	 134	 13	 0000000013
100	 01	 1340	 	 1340	 88AB	 88AB
100	 01	 134S	 	 134S	 134S	 134S
100	 01	 136	 	 136	 13	 0000000013
100	 01	 1360	 	 1360	 88AB	 88AB
100	 01	 1361	 	 1361	 88AB	 88AB
100	 01	 1362	 	 1362	 88AB	 88AB
100	 01	 1363	 	 1363	 88AB	 88AB
100	 01	 1364	 	 1364	 88AB	 88AB
100	 01	 1365	 	 1365	 88AB	 88AB
100	 01	 1366	 	 1366	 88AB	 88AB
100	 01	 1367	 	 1367	 88AB	 88AB
100	 01	 137	 	 137	 13	 0000000013
100	 01	 1380	 	 1380	 88AB	 88AB
100	 01	 1381	 	 1381	 88AB	 88AB
100	 01	 1382	 	 1382	 88AB	 88AB
100	 01	 13L	 	 13L	 10HF	 10HF
100	 01	 14	 	 14	 14	 0000000014
100	 01	 140	 	 140	 14	 0000000014
100	 01	 142	 	 142	 14	 0000000014
100	 01	 144	 	 144	 14	 0000000014
100	 01	 147	 	 147	 14	 0000000014
100	 01	 14L	 	 14L	 14HF	 14HF
100	 01	 150	 	 150	 15AA	 15AA
100	 01	 1501	 	 1501	 88AC	 88AC
100	 01	 1502	 	 1502	 88AC	 88AC
100	 01	 1505	 	 1505	 88AC	 88AC
100	 01	 1506	 	 1506	 88AC	 88AC
100	 01	 151	 	 151	 15AB	 15AB
100	 01	 1510	 	 1510	 88AC	 88AC
100	 01	 1511	 	 1511	 88AC	 88AC
100	 01	 152	 	 152	 15C	 15C
100	 01	 1521	 	 1521	 15C	 15C
100	 01	 153	 	 153	 721	 0000000721
100	 01	 154	 	 154	 15AA	 15AA
100	 01	 155	 	 155	 15AA	 15AA
100	 01	 1550	 	 1550	 88AC	 88AC
100	 01	 1551	 	 1551	 88AC	 88AC
100	 01	 1552	 	 1552	 88AC	 88AC
100	 01	 156	 	 156	 15AC	 15AC
100	 01	 1560	 	 1560	 88AC	 88AC
100	 01	 1561	 	 1561	 88AC	 88AC
100	 01	 1562	 	 1562	 88AC	 88AC
100	 01	 157	 	 157	 15AD	 15AD
100	 01	 158	 	 158	 15AE	 15AE
100	 01	 15C	 	 15C	 15C	 15C
100	 01	 15L	 	 15L	 10HF	 10HF
100	 01	 15M	 	 15M	 15M	 15M
100	 01	 1601	 	 1601	 88AC	 88AC
100	 01	 1602	 	 1602	 88AC	 88AC
100	 01	 1610	 	 1610	 88AC	 88AC
100	 01	 1611	 	 1611	 88AC	 88AC
100	 01	 1620	 	 1620	 88AC	 88AC
100	 01	 1621	 	 1621	 88AC	 88AC
100	 01	 1631	 	 1631	 88AC	 88AC
100	 01	 1632	 	 1632	 88AC	 88AC
100	 01	 1650	 	 1650	 88AC	 88AC
100	 01	 1651	 	 1651	 88AC	 88AC
100	 01	 1652	 	 1652	 88AC	 88AC
100	 01	 1660	 	 1660	 88AC	 88AC
100	 01	 1661	 	 1661	 88AC	 88AC
100	 01	 16B	 	 16B	 16A	 16A
100	 01	 16D	 	 16D	 TPPA	 TPPA
100	 01	 16E	 	 16E	 TPPA	 TPPA
100	 01	 16G	 	 16G	 SPEA	 SPEA
100	 01	 16H	 	 16H	 SPEA	 SPEA
100	 01	 16I	 	 16I	 SPEA	 SPEA
100	 01	 16K	 	 16K	 SPCA	 SPCA
100	 01	 16L	 	 16L	 14HF	 14HF
100	 01	 16M	 	 16M	 SPCA	 SPCA
100	 01	 16N	 	 16N	 SPCA	 SPCA
100	 01	 16P	 	 16P	 SPCA	 SPCA
100	 01	 16Q	 	 16Q	 SPCA	 SPCA
100	 01	 16U	 	 16U	 SPCA	 SPCA
100	 01	 16V	 	 16V	 SPCA	 SPCA
100	 01	 16X	 	 16X	 SPCA	 SPCA
100	 01	 16Y	 	 16Y	 SPCA	 SPCA
100	 01	 170	 	 170	 113	 0000000113
100	 01	 1701	 	 1701	 88AC	 88AC
100	 01	 1702	 	 1702	 88AC	 88AC
100	 01	 171	 	 171	 113	 0000000113
100	 01	 172	 	 172	 113	 0000000113
100	 01	 173	 	 173	 113	 0000000113
100	 01	 174	 	 174	 113	 0000000113
100	 01	 177	 	 177	 113	 0000000113
100	 01	 17A	 	 17A	 111	 0000000111
100	 01	 17C	 	 17C	 17B	 17B
100	 01	 17D	 	 17D	 17B	 17B
100	 01	 17E	 	 17E	 17B	 17B
100	 01	 17G	 	 17G	 SOPA	 SOPA
100	 01	 17H	 	 17H	 SOPA	 SOPA
100	 01	 17J	 	 17J	 SOPA	 SOPA
100	 01	 17K	 	 17K	 SOPA	 SOPA
100	 01	 17L	 	 17L	 16HF	 16HF
100	 01	 17M	 	 17M	 SOPA	 SOPA
100	 01	 17P	 	 17P	 17N	 17N
100	 01	 17Q	 	 17Q	 17N	 17N
100	 01	 17R	 	 17R	 17S	 17S
100	 01	 17T	 	 17T	 17S	 17S
100	 01	 17U	 	 17U	 17S	 17S
100	 01	 17W	 	 17W	 17S	 17S
100	 01	 17X	 	 17X	 DSPA	 DSPA
100	 01	 17Z	 	 17Z	 119	 0000000119
100	 01	 180	 	 180	 110	 0000000110
100	 01	 181	 	 181	 110	 0000000110
100	 01	 183	 	 183	 110	 0000000110
100	 01	 185	 	 185	 110	 0000000110
100	 01	 187	 	 187	 110	 0000000110
100	 01	 18A	 	 18A	 110	 0000000110
100	 01	 18C	 	 18C	 18B	 18B
100	 01	 18D	 	 18D	 18B	 18B
100	 01	 18E	 	 18E	 18B	 18B
100	 01	 18F	 	 18F	 18B	 18B
100	 01	 18G	 	 18G	 18B	 18B
100	 01	 18H	 	 18H	 18B	 18B
100	 01	 18J	 	 18J	 18B	 18B
100	 01	 18K	 	 18K	 18B	 18B
100	 01	 18L	 	 18L	 16HF	 16HF
100	 01	 18M	 	 18M	 18B	 18B
100	 01	 18S	 	 18S	 109	 0000000109
100	 01	 18X	 	 18X	 18X	 18X
100	 01	 18Z	 	 18Z	 120	 0000000120
100	 01	 190	 	 190	 113	 0000000113
100	 01	 191	 	 191	 113	 0000000113
100	 01	 193	 	 193	 113	 0000000113
100	 01	 197	 	 197	 113	 0000000113
100	 01	 1999	 	 1999	 88AB	 88AB
100	 01	 19A	 	 19A	 112	 0000000112
100	 01	 19B	 	 19B	 112	 0000000112
100	 01	 19C	 	 19C	 19B	 19B
100	 01	 19D	 	 19D	 19B	 19B
100	 01	 19E	 	 19E	 19B	 19B
100	 01	 19G	 	 19G	 19B	 19B
100	 01	 19H	 	 19H	 19B	 19B
100	 01	 19K	 	 19K	 19J	 19J
100	 01	 19L	 	 19L	 16HF	 16HF
100	 01	 19M	 	 19M	 19J	 19J
100	 01	 19N	 	 19N	 19J	 19J
100	 01	 19P	 	 19P	 19J	 19J
100	 01	 19X	 	 19X	 19X	 19X
100	 01	 19Z	 	 19Z	 112	 0000000112
100	 01	 1CR	 	 1CR	 8CRR	 8CRR
100	 01	 1N2	 	 1N2	 272R	 272R
100	 01	 1N6	 	 1N6	 881	 0000000881
100	 01	 1N7	 	 1N7	 881	 0000000881
100	 01	 1PA	 	 1PA	 114	 0000000114
100	 01	 1PD	 	 1PD	 12R	 12R
100	 01	 1PE	 	 1PE	 12R	 12R
100	 01	 1PF	 	 1PF	 12R	 12R
100	 01	 1PG	 	 1PG	 12R	 12R
100	 01	 1QA	 	 1QA	 115	 0000000115
100	 01	 1QD	 	 1QD	 12T	 12T
100	 01	 1QE	 	 1QE	 12T	 12T
100	 01	 1QF	 	 1QF	 12T	 12T
100	 01	 1QG	 	 1QG	 12T	 12T
100	 01	 1UR	 	 1UR	 8ERR	 8ERR
100	 01	 1VA	 	 1VA	 881	 0000000881
100	 01	 1VB	 	 1VB	 881	 0000000881
100	 01	 1VC	 	 1VC	 881	 0000000881
100	 01	 1VD	 	 1VD	 881	 0000000881
100	 01	 1VF	 	 1VF	 881	 0000000881
100	 01	 1VG	 	 1VG	 881	 0000000881
100	 01	 1VH	 	 1VH	 881	 0000000881
100	 01	 1VI	 	 1VI	 881	 0000000881
100	 01	 1VJ	 	 1VJ	 881	 0000000881
100	 01	 1VK	 	 1VK	 881	 0000000881
100	 01	 1VL	 	 1VL	 881	 0000000881
100	 01	 1VM	 	 1VM	 881	 0000000881
100	 01	 1VN	 	 1VN	 881	 0000000881
100	 01	 1VP	 	 1VP	 881	 0000000881
100	 01	 1VR	 	 1VR	 811P	 811P
100	 01	 1VV	 	 1VV	 881	 0000000881
100	 01	 1VX	 	 1VX	 881	 0000000881
100	 01	 1VY	 	 1VY	 881	 0000000881
100	 01	 1VZ	 	 1VZ	 881	 0000000881
100	 01	 201	 	 201	 201	 0000000201
100	 01	 208	 	 208	 201	 0000000201
100	 01	 209	 	 209	 RPPA	 RPPA
100	 01	 20L	 	 20L	 10HF	 10HF
100	 01	 210	 	 210	 203	 0000000203
100	 01	 2101	 	 2101	 88C	 88C
100	 01	 2102	 	 2102	 88C	 88C
100	 01	 2103	 	 2103	 88C	 88C
100	 01	 2104	 	 2104	 88C	 88C
100	 01	 2105	 	 2105	 88C	 88C
100	 01	 2106	 	 2106	 88C	 88C
100	 01	 2107	 	 2107	 88C	 88C
100	 01	 2108	 	 2108	 88C	 88C
100	 01	 2109	 	 2109	 88C	 88C
100	 01	 2110	 	 2110	 88C	 88C
100	 01	 2111	 	 2111	 88C	 88C
100	 01	 2112	 	 2112	 88C	 88C
100	 01	 2113	 	 2113	 88C	 88C
100	 01	 2114	 	 2114	 88C	 88C
100	 01	 2115	 	 2115	 88C	 88C
100	 01	 2116	 	 2116	 88C	 88C
100	 01	 2117	 	 2117	 88C	 88C
100	 01	 2118	 	 2118	 88C	 88C
100	 01	 2119	 	 2119	 88C	 88C
100	 01	 2120	 	 2120	 88C	 88C
100	 01	 213	 	 213	 213	 0000000213
100	 01	 215	 	 215	 121	 0000000121
100	 01	 216	 	 216	 216	 0000000216
100	 01	 216G	 	 216G	 216	 0000000216
100	 01	 217	 	 217	 122	 0000000122
100	 01	 218	 	 218	 116	 0000000116
100	 01	 219	 	 219	 117	 0000000117
100	 01	 21A	 	 21A	 21A	 21A
100	 01	 21B	 	 21B	 21B	 21B
100	 01	 21C	 	 21C	 21C	 21C
100	 01	 21CO	 	 21CO	 21C	 21C
100	 01	 21D	 	 21D	 21D	 21D
100	 01	 21DB	 	 21DB	 21D	 21D
100	 01	 21E	 	 21E	 BPPA	 BPPA
100	 01	 21EA	 	 21EA	 BPPA	 BPPA
100	 01	 21EB	 	 21EB	 BPPA	 BPPA
100	 01	 21EC	 	 21EC	 BPPA	 BPPA
100	 01	 21ED	 	 21ED	 21ED	 21ED
100	 01	 21EP	 	 21EP	 21EP	 21EP
100	 01	 21EW	 	 21EW	 21EW	 21EW
100	 01	 21F	 	 21F	 21F	 21F
100	 01	 21G	 	 21G	 BPPA	 BPPA
100	 01	 21K	 	 21K	 21K	 21K
100	 01	 21X	 	 21X	 21X	 21X
100	 01	 21Z	 	 21Z	 118	 0000000118
100	 01	 220	 	 220	 220	 0000000220
100	 01	 2201	 	 2201	 88B	 88B
100	 01	 2202	 	 2202	 88B	 88B
100	 01	 2203	 	 2203	 88B	 88B
100	 01	 2204	 	 2204	 88B	 88B
100	 01	 220B	 	 220B	 220B	 220B
100	 01	 220D	 	 220D	 220D	 220D
100	 01	 221	 	 221	 221	 0000000221
100	 01	 2211	 	 2211	 88B	 88B
100	 01	 2212	 	 2212	 88B	 88B
100	 01	 222	 	 222	 222	 0000000222
100	 01	 2221	 	 2221	 88B	 88B
100	 01	 2222	 	 2222	 88B	 88B
100	 01	 223	 	 223	 223	 0000000223
100	 01	 224	 	 224	 224	 0000000224
100	 01	 225	 	 225	 225	 0000000225
100	 01	 226	 	 226	 226	 0000000226
100	 01	 227	 	 227	 227	 0000000227
100	 01	 228	 	 228	 228	 0000000228
100	 01	 228G	 	 228G	 228	 0000000228
100	 01	 229	 	 229	 229	 0000000229
100	 01	 229G	 	 229G	 229	 0000000229
100	 01	 22A	 	 22A	 260	 0000000260
100	 01	 22B	 	 22B	 260	 0000000260
100	 01	 22C	 	 22C	 260	 0000000260
100	 01	 22D	 	 22D	 260	 0000000260
100	 01	 22E	 	 22E	 260	 0000000260
100	 01	 22F	 	 22F	 260	 0000000260
100	 01	 22Z	 	 22Z	 120	 0000000120
100	 01	 230	 	 230	 230	 0000000230
100	 01	 2301	 	 2301	 88B	 88B
100	 01	 2302	 	 2302	 88B	 88B
100	 01	 2303	 	 2303	 88B	 88B
100	 01	 2304	 	 2304	 88B	 88B
100	 01	 230A	 	 230A	 230	 0000000230
100	 01	 231	 	 231	 231	 0000000231
100	 01	 231A	 	 231A	 231	 0000000231
100	 01	 231B	 	 231B	 231	 0000000231
100	 01	 231C	 	 231C	 231	 0000000231
100	 01	 231D	 	 231D	 231	 0000000231
100	 01	 231E	 	 231E	 231	 0000000231
100	 01	 232	 	 232	 232	 0000000232
100	 01	 232B	 	 232B	 232B	 232B
100	 01	 232D	 	 232D	 232D	 232D
100	 01	 233	 	 233	 233	 0000000233
100	 01	 233A	 	 233A	 233	 0000000233
100	 01	 233B	 	 233B	 233	 0000000233
100	 01	 233C	 	 233C	 233	 0000000233
100	 01	 233D	 	 233D	 233	 0000000233
100	 01	 233Q	 	 233Q	 233	 0000000233
100	 01	 233R	 	 233R	 233	 0000000233
100	 01	 234	 	 234	 234	 0000000234
100	 01	 234A	 	 234A	 234	 0000000234
100	 01	 234B	 	 234B	 234	 0000000234
100	 01	 234C	 	 234C	 234	 0000000234
100	 01	 234D	 	 234D	 234	 0000000234
100	 01	 234E	 	 234E	 234	 0000000234
100	 01	 234F	 	 234F	 234	 0000000234
100	 01	 234G	 	 234G	 234	 0000000234
100	 01	 234Q	 	 234Q	 234	 0000000234
100	 01	 234R	 	 234R	 234	 0000000234
100	 01	 235	 	 235	 235	 0000000235
100	 01	 235A	 	 235A	 235	 0000000235
100	 01	 235B	 	 235B	 235	 0000000235
100	 01	 235C	 	 235C	 235	 0000000235
100	 01	 235D	 	 235D	 235	 0000000235
100	 01	 235E	 	 235E	 235	 0000000235
100	 01	 235F	 	 235F	 235	 0000000235
100	 01	 236	 	 236	 236	 0000000236
100	 01	 237	 	 237	 237	 0000000237
100	 01	 238	 	 238	 238	 0000000238
100	 01	 2381	 	 2381	 88B	 88B
100	 01	 239	 	 239	 239	 0000000239
100	 01	 239A	 	 239A	 239	 0000000239
100	 01	 239R	 	 239R	 228	 0000000228
100	 01	 240	 	 240	 240	 0000000240
100	 01	 2401	 	 2401	 88B	 88B
100	 01	 2402	 	 2402	 88B	 88B
100	 01	 2403	 	 2403	 88B	 88B
100	 01	 241	 	 241	 241	 0000000241
100	 01	 2411	 	 2411	 88B	 88B
100	 01	 2412	 	 2412	 88B	 88B
100	 01	 241U	 	 241U	 24	 0000000024
100	 01	 242	 	 242	 242	 0000000242
100	 01	 2421	 	 2421	 88B	 88B
100	 01	 2422	 	 2422	 88B	 88B
100	 01	 243	 	 243	 243	 0000000243
100	 01	 243R	 	 243R	 257R	 257R
100	 01	 243U	 	 243U	 24	 0000000024
100	 01	 245	 	 245	 245	 0000000245
100	 01	 246	 	 246	 246	 0000000246
100	 01	 246U	 	 246U	 24	 0000000024
100	 01	 247	 	 247	 247	 0000000247
100	 01	 247U	 	 247U	 24	 0000000024
100	 01	 248U	 	 248U	 24	 0000000024
100	 01	 249	 	 249	 249	 0000000249
100	 01	 249U	 	 249U	 24	 0000000024
100	 01	 24A	 	 24A	 241	 0000000241
100	 01	 24B	 	 24B	 246	 0000000246
100	 01	 24C	 	 24C	 240	 0000000240
100	 01	 24CM	 	 24CM	 24R	 24R
100	 01	 24D	 	 24D	 240	 0000000240
100	 01	 24DC	 	 24DC	 24R	 24R
100	 01	 24DT	 	 24DT	 24R	 24R
100	 01	 24EP	 	 24EP	 24EM	 24EM
100	 01	 24EX	 	 24EX	 24EM	 24EM
